Fecha,Nacional,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2020-08-11,1177328,15343,25567,14436,9560,9807,16444,269935,44518,4883,15700,63248,22070,14172,47935,34363,9480,115217,7594,58309,18766,50502,9744,15358,34048,27064,36747,47939,50480,15081,40030,23651,9337
2020-08-12,1192133,15581,25735,14682,9632,9861,16660,273674,45134,4993,15935,64067,22261,14382,48460,34852,9565,116772,7690,59031,18934,51101,9911,15522,34598,27297,37114,48491,51075,15254,40411,23910,9548
2020-08-13,1206849,15729,25925,14990,9729,9946,16906,277515,45766,5123,16194,64890,22526,14596,48927,35290,9671,118195,7770,59775,19101,51670,10044,15654,35140,27516,37494,49044,51686,15423,40771,24154,9689
2020-08-14,1221288,15854,26093,15275,9783,10004,17096,281421,46474,5243,16420,65662,22710,14817,49370,35758,9753,119546,7845,60434,19278,52220,10206,15783,35717,27769,37864,49575,52319,15592,41104,24436,9867
2020-08-15,1228064,15936,26162,15389,9840,10031,17209,283215,46883,5306,16460,65985,22836,14929,49558,35964,9782,120020,7900,60774,19402,52511,10283,15856,36004,27867,37999,49840,52653,15643,41271,24566,9990
2020-08-16,1232496,16111,26230,15452,9869,10070,17284,283878,47107,5362,16526,66208,22911,15020,49744,36092,9802,120330,7940,61057,19450,52627,10347,15930,36258,27948,38126,50010,52859,15708,41453,24696,10091
2020-08-17,1247531,16361,26467,15712,9989,10128,17513,287094,47702,5504,16791,67134,23123,15223,50400,36665,9933,121931,8015,61808,19630,53217,10513,16097,36881,28190,38466,50505,53510,15858,41915,24976,10280
2020-08-18,1262916,16543,26651,15995,10154,10188,17745,291028,48389,5609,17080,68101,23328,15409,50923,37172,10081,123368,8104,62534,19846,53806,10643,16249,37464,28422,38738,50984,54187,16008,42328,25317,10522
2020-08-19,1277543,16761,26845,16211,10320,10247,17988,294867,48972,5718,17322,68929,23561,15600,51429,37670,10184,124940,8178,63260,20009,54305,10813,16360,37976,28688,39060,51563,54697,16118,42688,25571,10693
2020-08-20,1291009,16874,27037,16278,10400,10300,18226,298152,49621,5837,17591,69781,23729,15800,51873,38155,10298,126265,8237,63976,20152,54843,10960,16491,38544,28916,39424,52037,55239,16250,42986,25851,10886
2020-08-21,1305719,16979,27176,16436,10588,10390,18451,302157,50427,5950,17871,70697,23885,15997,52316,38544,10384,127638,8302,64612,20314,55436,11104,16620,39255,29164,39796,52499,55901,16361,43301,26143,11025
2020-08-22,1312375,17104,27235,16611,10649,10429,18545,303914,50814,6009,17934,71029,24004,16089,52544,38715,10410,128001,8343,64972,20420,55748,11184,16672,39548,29262,40065,52731,56147,16404,43438,26276,11129
2020-08-23,1316788,17302,27294,16674,10677,10456,18619,304749,51025,6059,17984,71310,24091,16178,52723,38836,10427,128346,8373,65227,20475,55892,11228,16728,39751,29354,40163,52904,56336,16433,43578,26405,11191
2020-08-24,1331943,17499,27520,16906,10772,10513,18857,308252,51705,6177,18271,72394,24303,16431,53261,39445,10517,129755,8479,66028,20678,56591,11418,16905,40374,29617,40511,53340,56857,16564,43986,26686,11331
2020-08-25,1347257,17692,27706,17128,10910,10579,19144,311744,52407,6285,18576,73421,24584,16653,53784,39982,10619,131057,8568,67020,20811,57337,11605,17050,40962,29888,40970,53829,57433,16672,44343,26938,11560
2020-08-26,1364131,17941,27916,17390,10996,10631,19434,316745,53019,6395,18886,74530,24787,16852,54380,40473,10706,132430,8641,68014,20956,58119,11833,17204,41562,30143,41371,54380,57984,16796,44718,27154,11745
2020-08-27,1380466,18070,28146,17630,11082,10691,19661,321713,53715,6483,19154,75636,25038,17033,54876,40913,10788,133905,8711,68990,21134,58873,12014,17337,42089,30360,41700,54856,58492,16907,45022,27514,11933
2020-08-28,1396591,18177,28341,17806,11221,10739,19874,326827,54392,6567,19410,76621,25301,17195,55355,41361,10854,135304,8766,69982,21248,59588,12177,17458,42729,30585,42027,55324,59059,17010,45292,27863,12138
2020-08-29,1404303,18315,28401,17896,11277,10768,19992,329704,54698,6631,19456,77036,25383,17306,55544,41530,10883,135648,8803,70400,21337,59952,12290,17512,42970,30675,42257,55577,59307,17075,45453,28002,12225
2020-08-30,1408704,18562,28446,18010,11288,10790,20070,330472,54853,6680,19501,77315,25450,17399,55747,41687,10900,135848,8850,70663,21374,60166,12375,17585,43180,30756,42383,55751,59495,17120,45605,28112,12271
2020-08-31,1424407,18744,28721,18265,11411,10835,20336,334198,55454,6797,19809,78413,25722,17569,56376,42231,10980,137227,8921,71508,21545,60924,12588,17743,43835,30998,42754,56272,60071,17260,45978,28496,12426
2020-09-01,1441114,19013,28989,18481,11481,10891,20686,339188,56122,6867,20078,79429,26007,17746,56960,42804,11056,138499,8992,72491,21734,61613,12816,17883,44362,31252,43143,56704,60614,17384,46364,28838,12627
2020-09-02,1457890,19209,29202,18798,11603,10933,20977,344431,56685,6925,20439,80331,26282,17934,57548,43261,11135,139878,9062,73524,21879,62143,13012,18021,44893,31538,43485,57290,61121,17543,46737,29194,12877
2020-09-03,1473943,19353,29436,19171,11686,10981,21184,349734,57287,6984,20717,81254,26541,18095,58119,43739,11224,140979,9138,74568,22074,62723,13179,18139,45402,31731,43766,57818,61597,17674,47055,29575,13020
2020-09-04,1489827,19449,29630,19496,11830,11019,21404,354757,57885,7053,21005,82179,26790,18249,58605,44145,11317,142389,9202,75535,22227,63201,13376,18249,45931,31999,44116,58364,62116,17811,47380,29896,13222
2020-09-05,1496664,19549,29710,19613,11852,11047,21504,357373,58116,7091,21069,82503,26872,18323,58849,44342,11340,142739,9234,75846,22348,63491,13462,18303,46134,32067,44256,58560,62362,17867,47526,30011,13305
2020-09-06,1500851,19651,29767,19684,11866,11055,21566,358195,58292,7124,21141,82791,26966,18406,59043,44496,11352,142965,9267,76128,22381,63612,13533,18351,46264,32144,44394,58773,62540,17914,47662,30135,13393
2020-09-07,1516354,19929,30011,19984,11951,11107,21857,361905,58888,7201,21454,83936,27289,18611,59690,44996,11444,144494,9353,76991,22554,64115,13714,18498,46873,32404,44709,59236,63113,18032,48020,30416,13579
2020-09-08,1532656,20278,30220,20291,12026,11164,22089,366714,59533,7258,21742,84957,27568,18780,60274,45516,11557,145758,9414,78034,22744,64612,13904,18638,47437,32647,45116,59760,63634,18138,48380,30747,13726
2020-09-09,1548460,20513,30433,20583,12121,11222,22350,371758,60040,7316,22055,85903,27855,18974,60832,45950,11648,147011,9473,78974,22941,65087,14067,18761,48001,32876,45476,60224,64082,18237,48705,31060,13932
2020-09-10,1563914,20625,30623,20808,12187,11286,22584,377176,60529,7378,22323,86849,28138,19099,61310,46483,11735,148384,9523,79760,23093,65549,14189,18870,48523,33074,45748,60705,64499,18331,49021,31394,14118
2020-09-11,1578663,20714,30817,21094,12358,11339,22828,381960,61073,7450,22599,87775,28445,19258,61768,46899,11795,149706,9571,80539,23223,65978,14352,18957,49024,33300,46006,61132,64930,18407,49336,31759,14271
2020-09-12,1585123,20858,30865,21225,12373,11367,22928,384423,61267,7478,22653,88080,28565,19327,61967,47071,11801,150004,9592,80896,23400,66162,14429,18990,49213,33395,46139,61372,65136,18455,49473,31878,14341
2020-09-13,1589069,20997,30923,21305,12387,11387,22976,385162,61398,7512,22690,88327,28690,19402,62164,47235,11825,150234,9633,81118,23441,66263,14503,19026,49363,33452,46250,61600,65273,18503,49610,32011,14409
2020-09-14,1604442,21167,31152,21784,12470,11439,23242,389033,61890,7597,22951,89501,29033,19564,62811,47727,11930,151619,9697,81998,23631,66834,14675,19153,49942,33701,46579,62124,65704,18624,50002,32287,14581
2020-09-15,1615971,21276,31257,22112,12510,11482,23447,392038,62332,7665,23150,90339,29345,19683,63264,48205,12005,152536,9729,82621,23805,67228,14789,19226,50337,33823,46823,62700,66074,18714,50123,32558,14775
2020-09-16,1620566,21384,31319,22299,12529,11508,23574,392718,62507,7694,23176,90820,29451,19761,63474,48383,12026,152757,9760,82978,23948,67405,14851,19272,50503,33896,46941,62897,66260,18726,50260,32632,14857
2020-09-17,1636211,21519,31573,22824,12593,11572,23787,396984,62994,7764,23442,91840,29767,19895,64125,48872,12117,154119,9835,83903,24157,67923,14992,19400,51148,34131,47287,63395,66698,18865,50692,32942,15056
2020-09-18,1651403,21608,31797,23207,12786,11646,24080,401408,63477,7846,23711,92982,30014,20033,64591,49292,12202,155565,9905,84803,24292,68373,15141,19526,51848,34366,47548,63845,67089,18971,51020,33230,15201
2020-09-19,1657776,21715,31868,23346,12798,11682,24197,403514,63707,7893,23753,93337,30132,20103,64827,49465,12219,155879,9942,85168,24432,68572,15247,19587,52067,34469,47684,64117,67245,19008,51166,33367,15270
2020-09-20,1661598,21852,31919,23393,12812,11698,24302,404294,63801,7940,23803,93618,30211,20176,65027,49572,12231,156100,9971,85441,24479,68678,15316,19630,52214,34529,47779,64272,67385,19043,51309,33493,15310
2020-09-21,1676787,22052,32160,23683,12886,11759,24637,407597,64337,8011,24132,94631,30496,20367,65709,50057,12334,157524,10050,86511,24731,69241,15535,19785,52863,34801,48139,64664,67861,19184,51772,33823,15455
2020-09-22,1692587,22206,32410,23985,12957,11806,24941,412017,64908,8116,24395,95688,30794,20555,66373,50516,12426,158690,10121,87590,24941,69786,15738,19958,53413,35076,48480,65144,68311,19304,52119,34172,15651
2020-09-23,1707719,22350,32740,24287,13030,11850,25233,416162,65440,8208,24690,96508,31141,20723,66963,50969,12518,160035,10172,88537,25132,70271,15980,20093,53988,35317,48827,65643,68701,19454,52451,34503,15803
2020-09-24,1722081,22494,32969,24572,13155,11929,25513,420297,65933,8304,24942,97395,31413,20874,67569,51360,12603,161193,10234,89464,25304,70679,16195,20200,54471,35523,49121,66083,69084,19548,52809,34903,15948
2020-09-25,1736416,22605,33167,24864,13275,11975,25791,424624,66451,8389,25205,98212,31609,21044,68180,51774,12685,162506,10283,90355,25475,71105,16397,20334,54957,35727,49382,66488,69524,19607,53088,35231,16107
2020-09-26,1742809,22699,33206,24970,13300,11991,25911,426917,66800,8435,25249,98485,31713,21129,68354,51948,12702,162820,10305,90771,25612,71291,16488,20398,55188,35809,49507,66742,69705,19636,53211,35343,16174
2020-09-27,1746685,22790,33260,25026,13314,12016,26019,427653,66957,8472,25302,98698,31804,21194,68533,52064,12706,163027,10331,91093,25674,71426,16574,20449,55316,35882,49588,66993,69845,19657,53325,35475,16222
2020-09-28,1762405,23127,33525,25358,13421,12072,26379,431382,67466,8582,25603,99619,32072,21364,69195,52546,12800,164367,10415,92156,25924,71936,16881,20654,55884,36149,49911,67558,70328,19758,53745,35845,16383
2020-09-29,1778215,23527,33827,25620,13535,12113,26763,435573,68028,8706,25898,100614,32377,21520,69913,53021,12905,165588,10480,93223,26146,72329,17175,20788,56291,36423,50242,68060,70783,19899,54034,36202,16612
2020-09-30,1793224,23903,34132,25979,13626,12147,27148,439744,68549,8815,26204,101477,32687,21664,70578,53348,12944,166857,10543,94115,26310,72722,17462,20910,56806,36638,50551,68494,71186,20039,54341,36518,16787
2020-10-01,1807320,24085,34440,26262,13716,12202,27522,443850,69102,8909,26464,102330,32901,21810,71171,53729,13049,167905,10602,95036,26499,73096,17768,21064,57245,36844,50869,68750,71521,20129,54622,36846,16982
2020-10-02,1821122,24217,34692,26559,13796,12244,27950,447984,69615,8996,26751,103258,33103,21961,71707,54057,13128,168820,10646,95985,26668,73493,18033,21180,57734,37060,51141,69046,71851,20218,54900,37142,17187
2020-10-03,1827089,24394,34777,26674,13810,12251,28129,449947,69882,9049,26820,103425,33182,22049,71962,54233,13147,169081,10668,96414,26785,73668,18149,21215,57954,37132,51245,69206,72061,20297,55017,37187,17279
2020-10-04,1830842,24593,34846,26740,13820,12262,28265,450632,70058,9078,26860,103604,33245,22123,72130,54335,13166,169231,10697,96756,26858,73782,18226,21246,58110,37207,51359,69333,72195,20353,55109,37259,17364
2020-10-05,1844742,24878,35161,26988,13873,12304,28785,453997,70605,9181,27210,104228,33554,22307,72830,54718,13288,169945,10761,97859,27058,74237,18486,21439,58590,37468,51698,69653,72613,20458,55504,37507,17559
2020-10-06,1859948,25229,35467,27235,13927,12349,29345,458527,71286,9283,27554,104839,33815,22479,73445,55125,13401,170549,10810,99064,27261,74698,18776,21578,59153,37748,52048,70058,72965,20620,55860,37678,17776
2020-10-07,1874733,25503,35787,27537,14025,12401,29926,463183,71828,9385,27941,105548,34129,22670,74084,55466,13507,171179,10860,100153,27485,75138,19035,21633,59697,37985,52278,70411,73350,20711,56183,37739,17976
2020-10-08,1888898,25694,36013,27866,14086,12453,30560,467536,72376,9506,28301,106266,34408,22855,74646,55778,13629,171729,10905,101207,27687,75529,19332,21739,60160,38224,52516,70859,73704,20802,56477,37898,18157
2020-10-09,1903006,25886,36199,28112,14140,12485,31193,471904,72937,9621,28680,107006,34601,23010,75204,56049,13720,172346,10967,102291,27890,75890,19636,21866,60636,38455,52738,71352,74084,20901,56798,38087,18322
2020-10-10,1909358,26002,36272,28203,14147,12497,31661,473763,73260,9669,28754,107252,34682,23070,75405,56193,13744,172566,10993,102813,28048,76083,19785,21924,60969,38554,52848,71512,74238,20959,56870,38185,18437
2020-10-11,1913666,26218,36345,28252,14159,12507,31917,474624,73444,9716,28808,107439,34736,23155,75611,56303,13769,172730,11020,103181,28127,76178,19913,21963,61136,38622,52960,71640,74359,21010,56966,38293,18565
2020-10-12,1929403,26491,36629,28548,14232,12540,32537,478794,74033,9803,29313,108316,34982,23349,76260,56749,13898,173424,11082,104490,28338,76645,20286,22091,61658,38928,53218,72112,74761,21120,57343,38640,18793
2020-10-13,1946668,26774,36945,28827,14286,12587,33493,483901,74799,9915,29773,109241,35191,23539,76898,57106,14000,174035,11148,105732,28548,77069,20687,22257,62270,39246,53527,72624,75194,21292,57651,39047,19066
2020-10-14,1962686,26952,37248,29113,14349,12631,34511,488712,75372,10023,30223,110092,35463,23729,77530,57409,14100,174582,11191,106838,28740,77512,21079,22388,62800,39476,53781,73146,75612,21430,57976,39368,19310
2020-10-15,1977810,27141,37508,29409,14417,12672,35398,493121,75978,10118,30742,110990,35689,23916,78088,57692,14150,175203,11247,107937,28899,77937,21489,22507,63276,39722,54039,73525,75973,21571,58270,39654,19532
2020-10-16,1994014,27298,37780,29731,14604,12708,36323,498643,76526,10228,31182,111786,35894,24091,78568,58019,14253,175785,11298,109053,29081,78370,21888,22622,63788,39973,54267,74002,76320,21673,58529,39937,19794
2020-10-17,2001140,27393,37856,29865,14620,12727,36897,501036,76791,10285,31283,112048,35945,24165,78816,58135,14273,176059,11325,109593,29176,78589,22109,22674,64022,40084,54342,74204,76457,21747,58638,40066,19920
2020-10-18,2005823,27603,37944,29942,14644,12741,37242,502003,77049,10325,31363,112288,35987,24264,79022,58215,14289,176249,11350,109945,29239,78706,22260,22707,64214,40151,54462,74331,76560,21812,58726,40205,19985
2020-10-19,2024925,28121,38261,30243,14692,12785,38290,508424,77780,10414,31910,113227,36247,24462,79744,58558,14390,176959,11411,111127,29449,79252,22696,22847,64793,40421,54733,74830,76975,21945,59088,40585,20266
2020-10-20,2044847,28418,38569,30549,14756,12825,39492,515483,78576,10529,32427,114255,36443,24661,80436,58986,14492,177587,11463,112289,29624,79787,23128,23004,65519,40725,55012,75317,77421,22057,59366,41056,20595
2020-10-21,2063957,28722,38880,30914,14860,12860,40412,522527,79319,10625,33037,115218,36642,24861,81071,59349,14570,178168,11503,113426,29822,80196,23574,23117,66075,40986,55334,75912,77798,22187,59616,41403,20973
2020-10-22,2082953,29044,39166,31266,14932,12910,41304,529886,80082,10736,33606,116159,36829,25036,81638,59672,14650,178679,11549,114483,29985,80651,24026,23235,66572,41255,55619,76473,78138,22319,59904,41895,21254
2020-10-23,2101468,29302,39422,31644,14984,12944,42073,537436,80819,10830,34121,117107,36975,25224,82145,59934,14746,179250,11587,115555,30112,81134,24456,23338,67109,41518,55922,76901,78493,22444,60126,42303,21514
2020-10-24,2109183,29384,39491,31775,14990,12964,42516,540144,81225,10870,34258,117488,37040,25333,82379,60056,14770,179438,11612,116129,30227,81374,24754,23398,67369,41606,56001,77037,78651,22537,60229,42462,21676
2020-10-25,2114192,29596,39547,31828,15002,12981,42883,541223,81482,10905,34382,117762,37082,25425,82577,60157,14786,179616,11632,116497,30305,81519,24979,23441,67556,41691,56067,77160,78808,22592,60308,42602,21801
2020-10-26,2134919,30149,39823,32153,15129,13034,43826,548739,82255,10996,35001,118926,37327,25687,83358,60535,14917,180354,11690,117548,30483,82028,25556,23575,68163,41982,56420,77573,79271,22743,60619,42961,22098
2020-10-27,2155766,30613,40087,32624,15188,13080,44640,556887,83036,11105,35695,120149,37529,25900,83970,60886,15041,181065,11747,118581,30701,82537,26124,23681,68771,42276,56637,78099,79733,22886,60924,43087,22487
2020-10-28,2175594,31086,40330,33036,15289,13109,45299,564930,83783,11214,36269,121313,37707,26103,84598,61255,15113,181696,11790,119429,30853,83045,26639,23825,69317,42530,56905,78590,80101,23044,61190,43396,22810
2020-10-29,2194547,31459,40538,33418,15377,13146,45912,572599,84528,11304,36772,122369,37934,26351,85180,61593,15186,182310,11832,120380,31006,83506,27195,23917,69875,42734,57169,78996,80473,23210,61412,43748,23118
2020-10-30,2211000,31735,40760,33785,15482,13181,46538,579028,85193,11408,37289,123297,38093,26564,85786,61895,15255,182853,11882,121190,31156,83930,27689,24043,70285,42958,57411,79140,80824,23356,61612,44031,23351
2020-10-31,2217850,31819,40835,33880,15495,13195,46846,581320,85553,11439,37386,123612,38146,26654,86059,62021,15275,183057,11902,121625,31243,84172,28057,24099,70585,43055,57491,79281,80950,23438,61690,44208,23462
2020-11-01,2222021,31881,40908,33949,15503,13205,47128,582136,85766,11473,37481,123912,38190,26739,86218,62103,15297,183212,11933,121907,31316,84276,28314,24138,70731,43120,57560,79401,81063,23504,61774,44343,23540
2020-11-02,2232441,32281,41165,34258,15530,13225,47634,584004,86391,11560,37905,124458,38276,26891,86805,62310,15368,183664,11972,122769,31400,84532,28814,24243,71077,43325,57841,79528,81346,23571,61984,44522,23792
2020-11-03,2251805,32734,41432,34705,15576,13257,48252,590976,87135,11646,38488,125704,38465,27121,87479,62673,15459,184392,12033,123818,31621,85111,29370,24358,71590,43568,58275,79895,81742,23708,62251,44809,24162
2020-11-04,2270606,33204,41664,35158,15715,13305,48898,597982,87824,11742,39108,126762,38624,27306,88117,63067,15545,185050,12083,124749,31787,85549,29949,24461,72070,43816,58708,80312,82153,23823,62476,45086,24513
2020-11-05,2289388,33760,41870,35572,15846,13351,49483,604695,88580,11834,39615,127846,38799,27550,88750,63398,15640,185637,12130,125767,31950,86042,30525,24557,72633,44056,59205,80783,82549,23928,62763,45362,24912
2020-11-06,2306698,34219,42059,35970,15903,13393,49989,611127,89263,11914,40134,128824,38946,27722,89322,63662,15710,186220,12162,126935,32105,86504,31053,24652,73125,44220,59557,81132,82950,24069,62985,45660,25212
2020-11-07,2313995,34298,42145,36080,15920,13402,50233,613643,89606,11963,40213,129151,39006,27808,89527,63795,15738,186489,12187,127497,32213,86735,31363,24692,73417,44317,59688,81342,83106,24117,63142,45794,25368
2020-11-08,2318772,34487,42219,36135,15936,13414,50429,614547,89838,11991,40334,129435,39050,27913,89710,63902,15763,186661,12214,127952,32261,86844,31680,24730,73536,44386,59805,81445,83265,24190,63243,45945,25512
2020-11-09,2339340,35037,42434,36502,16006,13463,51018,621986,90637,12080,40925,130536,39283,28140,90388,64270,15884,187423,12250,129160,32520,87359,32305,24832,74151,44637,60199,81941,83774,24421,63710,46227,25842
2020-11-10,2359720,35415,42640,36876,16043,13512,51580,629685,91492,12163,41439,131732,39447,28389,90986,64641,16015,188119,12297,130333,32723,87860,32972,24944,74729,44890,60601,82413,84245,24628,64076,46557,26278
2020-11-11,2379082,35866,42868,37264,16105,13567,52080,636919,92260,12244,41915,132905,39637,28589,91591,64935,16106,188818,12333,131470,32933,88458,33643,25037,75242,45095,60982,82833,84668,24823,64387,46862,26647
2020-11-12,2398276,36311,43078,37614,16152,13648,52698,643968,93028,12304,42423,133994,39826,28797,92133,65264,16206,189489,12361,132602,33113,88998,34284,25107,75869,45313,61362,83381,85052,24986,64683,47202,27030
2020-11-13,2416516,36682,43255,37876,16240,13696,53195,651094,93683,12362,42919,135105,39953,29028,92661,65556,16283,190111,12395,133740,33263,89434,34794,25205,76416,45514,61743,83869,85443,25143,64934,47456,27468
2020-11-14,2424776,36765,43357,37959,16293,13712,53470,654008,94035,12386,43082,135549,40006,29117,92899,65664,16313,190373,12409,134368,33357,89726,35165,25244,76709,45600,61875,84131,85618,25264,65035,47685,27602
2020-11-15,2429778,36892,43447,38007,16308,13719,53627,655138,94240,12413,43135,135781,40040,29225,93081,65775,16341,190541,12421,134884,33450,89886,35572,25275,76871,45647,61968,84297,85782,25312,65133,47831,27739
2020-11-16,2435795,37054,43552,38076,16323,13741,53871,656346,94536,12438,43306,136218,40105,29370,93389,65923,16358,190771,12439,135384,33555,90076,35845,25311,77099,45702,62133,84446,85961,25377,65219,47947,27924
2020-11-17,2457492,37548,43878,38417,16380,13819,54424,664687,95241,12528,43939,137614,40316,29646,94052,66337,16489,191562,12478,136608,33747,90693,36433,25416,77720,45941,62639,84849,86423,25601,65551,48212,28304
2020-11-18,2477395,38046,44265,38739,16533,13880,54925,671666,95948,12618,44501,138942,40522,29829,94753,66648,16592,192403,12518,137608,33944,91218,37134,25515,78307,46184,63112,85261,86865,25814,65835,48526,28744
2020-11-19,2495689,38499,44661,39066,16565,13968,55382,678121,96576,12682,44974,140216,40695,30031,95368,66962,16699,193093,12556,138588,34094,91784,37717,25570,78810,46433,63563,85681,87222,25941,66140,48833,29199
2020-11-20,2514995,38853,45050,39400,16636,14028,55883,685379,97236,12747,45511,141508,40866,30223,95950,67226,16778,193691,12599,139671,34201,92266,38482,25663,79322,46695,64028,86194,87634,26085,66376,49171,29643
2020-11-21,2524559,38959,45243,39564,16645,14042,56090,689584,97601,12783,45611,142023,40930,30317,96192,67343,16812,193943,12612,140246,34295,92549,38895,25698,79544,46805,64203,86472,87818,26175,66460,49314,29791
2020-11-22,2529635,39098,45395,39615,16662,14061,56219,690717,97816,12812,45724,142335,40970,30419,96394,67443,16828,194174,12640,140608,34366,92680,39241,25733,79677,46857,64337,86714,87951,26239,66533,49448,29929
2020-11-23,2552580,39570,45872,39974,16729,14145,56625,699842,98405,12898,46306,143792,41160,30666,97268,67783,16963,195029,12695,141640,34556,93253,40083,25850,80265,47117,65035,87274,88405,26364,66907,49806,30303
2020-11-24,2577215,40055,46374,40499,16802,14234,57047,710316,99055,12974,46910,145341,41357,30889,98021,68178,17075,195801,12758,142753,34699,93867,40869,26003,80911,47406,65645,87842,88877,26506,67219,50175,30757
2020-11-25,2600559,40501,46907,40786,16944,14314,57442,720694,99657,13036,47336,146636,41547,31142,98763,68511,17210,196530,12797,143818,34850,94448,41597,26124,81462,47630,66298,88382,89314,26640,67445,50592,31206
2020-11-26,2624204,40903,47388,41123,17095,14410,57842,731222,100267,13112,47809,148020,41700,31406,99544,68884,17339,197306,12840,144956,34991,94984,42525,26242,81957,47849,66823,88888,89692,26778,67714,50949,31646
2020-11-27,2647473,41185,47839,41409,17237,14501,58140,742061,100858,13183,48329,149327,41906,31667,100181,69216,17441,198056,12881,146025,35104,95606,43284,26381,82502,48109,67277,89465,90132,26938,67988,51245,32000
2020-11-28,2658654,41313,48004,41525,17249,14511,58287,747658,101126,13224,48389,149847,41965,31761,100507,69378,17482,198325,12907,146650,35195,95989,43845,26423,82754,48189,67470,89739,90317,27013,68064,51400,32148
2020-11-29,2664531,41457,48156,41589,17260,14529,58388,749254,101334,13265,48505,150189,42008,31866,100701,69516,17526,198599,12919,146981,35245,96155,44333,26463,82908,48255,67618,89966,90482,27072,68172,51532,32288
2020-11-30,2691228,41836,48646,41931,17381,14588,58683,762789,101837,13350,48972,151403,42183,32155,101462,69922,17679,199527,12975,147965,35492,96787,45194,26611,83451,48523,68164,90639,90890,27256,68500,51862,32575
2020-12-01,2720081,42242,49253,42264,17430,14677,58992,778133,102457,13430,49435,152848,42358,32402,102291,70337,17830,200341,13019,148888,35694,97499,46083,26757,83984,48809,68673,91267,91266,27439,68744,52175,33064
2020-12-02,2749490,42731,49749,42584,17538,14745,59252,794915,102964,13525,49837,154186,42523,32659,103120,70714,17983,201161,13072,149688,35905,98154,46904,26899,84420,49047,69174,91927,91647,27620,69025,52463,33359
2020-12-03,2779682,43178,50253,42912,17651,14804,59480,812865,103509,13615,50242,155488,42714,32966,103838,71009,18128,201979,13133,150582,36077,98790,47629,27013,84848,49273,69677,92628,92024,27693,69266,52762,33656
2020-12-04,2809555,43530,50711,43278,17743,14861,59679,831203,104005,13676,50546,156639,42868,33239,104404,71344,18238,202837,13170,151422,36279,99510,48327,27154,85306,49521,70132,93159,92377,27827,69545,53080,33945
2020-12-05,2824555,43706,50915,43374,17792,14882,59782,841064,104212,13738,50586,157052,42947,33345,104631,71465,18266,203152,13195,151780,36401,99867,48827,27205,85602,49600,70340,93487,92523,27894,69649,53218,34058
2020-12-06,2830480,43783,51063,43429,17817,14900,59866,843148,104353,13757,50635,157324,43019,33475,104822,71564,18292,203423,13221,152083,36478,100060,49235,27246,85734,49645,70539,93748,92645,27943,69749,53348,34136
2020-12-07,2862722,44118,51583,43851,17945,14979,60081,861643,104825,13847,50984,158608,43289,33761,105514,71999,18458,204572,13268,152956,36725,100890,49972,27387,86165,49920,71223,94693,93075,28168,70050,53709,34464
2020-12-08,2894762,44550,52247,44213,18034,15065,60316,879481,105380,13926,51339,159980,43509,34051,106138,72358,18657,205652,13305,154000,36904,101624,50740,27545,86694,50156,71853,95913,93511,28342,70394,54090,34795
2020-12-09,2926763,44918,52767,44568,18146,15133,60567,898078,105849,13998,51633,161253,43731,34339,106797,72701,18827,206550,13356,155080,37132,102377,51536,27688,87122,50359,72433,97225,93888,28512,70695,54442,35063
2020-12-10,2960073,45288,53283,44957,18189,15201,60795,917740,106428,14064,51923,162631,43957,34693,107426,73062,19019,207504,13398,156179,37315,103085,52411,27807,87531,50603,72995,98435,94283,28688,71006,54759,35418
2020-12-11,2992782,45569,53714,45437,18346,15264,60957,936882,106923,14130,52192,163828,44165,35015,108062,73392,19152,208579,13452,157380,37541,103835,53369,27973,88009,50860,73585,99572,94698,28902,71274,55055,35670
2020-12-12,3008522,45615,53940,45593,18367,15285,61063,946435,107166,14167,52239,164370,44277,35203,108415,73545,19191,208993,13468,157890,37674,104278,53804,28027,88237,50963,73880,100265,94898,28950,71404,55161,35759
2020-12-13,3015005,45855,54125,45657,18380,15316,61131,948109,107322,14205,52280,164703,44364,35372,108617,73642,19231,209321,13482,158319,37728,104482,54221,28084,88379,51012,74054,100874,95085,28982,71507,55282,35884
2020-12-14,3049949,46287,54647,46263,18469,15418,61347,967177,107858,14292,52638,166290,44648,35751,109397,74146,19425,210499,13550,159593,37990,105682,55186,28260,88911,51286,74660,101895,95562,29157,71863,55667,36135
2020-12-15,3083805,46774,55187,46868,18612,15495,61542,985582,108446,14348,52971,167712,44923,36102,110033,74597,19634,211575,13607,160911,38238,106620,55982,28492,89503,51564,75322,103013,96071,29319,72250,56028,36484
2020-12-16,3117281,47123,55719,47437,18718,15612,61763,1004148,108966,14434,53254,168967,45153,36420,110778,74996,19853,212780,13636,162112,38477,107663,56926,28653,89995,51785,75921,104177,96563,29544,72627,56368,36713
