Fecha,Nacional,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2020-10-04,838374,8288,21300,11354,6306,7024,14218,172835,30126,5366,10264,43727,20020,13000,32011,22959,6201,78204,6204,44862,18821,33623,10233,12594,25760,20688,26635,33393,32959,7179,35240,19093,7887
2020-10-05,844215,8399,21434,11458,6324,7034,14561,174064,30394,5423,10437,43918,20202,13079,32323,23124,6250,78474,6238,45374,18957,33774,10358,12680,25978,20803,26763,33483,33102,7195,35419,19221,7972
2020-10-06,850296,8500,21565,11540,6331,7043,14916,175535,30737,5487,10594,44137,20337,13167,32619,23303,6295,78724,6260,45962,19108,33897,10479,12740,26197,20931,26881,33592,33232,7216,35573,19323,8075
2020-10-07,856092,8580,21696,11614,6344,7052,15267,177006,30981,5543,10808,44412,20492,13273,32941,23452,6330,78980,6285,46509,19263,34032,10598,12761,26408,21027,26973,33656,33356,7237,35699,19348,8169
2020-10-08,861720,8660,21790,11709,6354,7061,15669,178472,31231,5618,10990,44687,20619,13353,33185,23586,6372,79183,6310,47008,19385,34147,10735,12808,26604,21126,27064,33748,33455,7258,35840,19424,8269
2020-10-09,867530,8730,21864,11815,6373,7067,16111,179902,31489,5689,11175,44964,20724,13417,33447,23708,6398,79381,6343,47583,19520,34276,10905,12867,26840,21227,27136,33860,33555,7283,35989,19522,8370
2020-10-10,870512,8751,21903,11865,6375,7074,16438,180568,31661,5722,11201,45060,20774,13451,33548,23775,6412,79486,6358,47852,19655,34347,10989,12892,26993,21279,27182,33919,33616,7301,36033,19568,8464
2020-10-11,872658,8792,21939,11888,6376,7078,16616,180905,31767,5750,11236,45147,20811,13498,33674,23826,6423,79588,6375,48049,19710,34393,11066,12919,27082,21320,27230,33970,33654,7312,36089,19619,8556
2020-10-12,879502,8918,22071,12003,6388,7090,17036,182405,32091,5798,11532,45461,20944,13593,34027,24046,6472,79850,6405,48719,19832,34577,11273,12968,27328,21444,27338,34073,33785,7334,36259,19757,8685
2020-10-13,886776,9019,22215,12101,6399,7096,17725,184122,32478,5851,11766,45769,21049,13676,34348,24229,6505,80119,6435,49340,19976,34726,11483,13025,27634,21570,27460,34165,33936,7372,36394,19933,8860
2020-10-14,893334,9116,22371,12178,6414,7102,18462,185636,32749,5900,11978,46053,21186,13776,34674,24370,6547,80332,6455,49907,20112,34878,11689,13071,27865,21675,27570,34265,34048,7392,36526,20041,8996
2020-10-15,899852,9217,22496,12274,6425,7116,19085,187221,33053,5944,12243,46351,21304,13890,34964,24517,6567,80591,6483,50446,20229,35037,11916,13114,28084,21772,27687,34335,34149,7401,36648,20153,9140
2020-10-16,906584,9310,22608,12398,6448,7120,19716,189044,33353,6015,12468,46664,21385,13980,35242,24672,6603,80816,6512,51016,20359,35190,12131,13158,28295,21876,27777,34421,34254,7424,36745,20286,9298
2020-10-17,909887,9338,22657,12455,6454,7124,20150,189867,33533,6051,12524,46773,21409,14029,35391,24732,6612,80926,6526,51289,20436,35279,12251,13178,28397,21937,27812,34460,34314,7437,36791,20361,9394
2020-10-18,912200,9384,22705,12482,6458,7125,20398,190277,33699,6079,12574,46880,21431,14092,35518,24774,6620,81039,6538,51470,20469,35334,12347,13189,28499,21971,27868,34501,34357,7452,36831,20395,9444
2020-10-19,920479,9547,22851,12599,6476,7136,21160,192458,34116,6119,12912,47276,21546,14218,35946,24965,6647,81338,6571,52040,20593,35538,12656,13231,28781,22087,28002,34572,34504,7477,36986,20524,9607
2020-10-20,929032,9658,23016,12701,6485,7141,22033,194827,34537,6169,13253,47736,21637,14326,36309,25179,6685,81612,6602,52597,20703,35695,12898,13284,29114,22206,28142,34648,34718,7509,37105,20725,9782
2020-10-21,936554,9773,23171,12807,6491,7148,22649,196903,34947,6208,13632,48177,21728,14432,36642,25324,6723,81828,6622,53157,20839,35829,13090,13313,29359,22310,28275,34729,34879,7533,37180,20888,9968
2020-10-22,943999,9902,23309,12893,6508,7157,23262,199078,35396,6244,13973,48563,21818,14536,36933,25471,6754,82045,6639,53622,20951,35984,13335,13351,29579,22432,28431,34810,35010,7560,37292,21030,10131
2020-10-23,951440,10051,23458,12995,6519,7163,23822,201387,35824,6280,14296,48974,21877,14638,37175,25582,6786,82297,6650,54140,21052,36160,13546,13384,29819,22555,28567,34889,35143,7588,37384,21139,10300
2020-10-24,954956,10106,23496,13056,6521,7165,24133,202367,36070,6301,14384,49131,21903,14706,37303,25634,6802,82370,6659,54392,21141,36260,13698,13407,29957,22598,28606,34925,35225,7601,37426,21192,10421
2020-10-25,957355,10142,23535,13083,6525,7169,24392,202781,36238,6319,14466,49260,21938,14771,37400,25682,6808,82462,6671,54570,21200,36326,13808,13425,30052,22640,28640,34963,35298,7610,37455,21235,10491
2020-10-26,965921,10344,23696,13204,6556,7176,25074,205204,36652,6360,14844,49811,22033,14908,37781,25849,6846,82745,6695,55110,21314,36502,14106,13460,30270,22766,28847,35051,35480,7638,37587,21340,10672
2020-10-27,974112,10522,23822,13311,6569,7185,25668,207615,37044,6411,15283,50383,22092,15009,38093,26012,6882,83049,6724,55626,21453,36655,14360,13500,30528,22887,28973,35166,35658,7660,37696,21372,10904
2020-10-28,981556,10706,23944,13413,6586,7191,26137,210023,37413,6454,15645,50836,22138,15123,38413,26160,6906,83302,6744,56076,21534,36803,14580,13552,30736,22988,29092,35284,35760,7684,37800,21455,11078
2020-10-29,988648,10883,24048,13500,6593,7199,26595,212211,37796,6486,15950,51261,22213,15258,38692,26306,6929,83546,6761,56564,21635,36976,14807,13576,30970,23062,29197,35365,35855,7704,37889,21558,11263
2020-10-30,995141,11048,24170,13572,6612,7201,27073,214230,38127,6522,16251,51668,22268,15359,38950,26433,6945,83778,6776,57020,21728,37127,15012,13620,31132,23143,29291,35387,35956,7719,37970,21630,11423
2020-10-31,998174,11103,24212,13609,6613,7202,27291,215076,38330,6542,16320,51809,22298,15406,39110,26480,6953,83874,6785,57244,21781,37185,15183,13643,31248,23188,29323,35434,36007,7736,38002,21672,11515
2020-11-01,1000257,11146,24257,13636,6613,7203,27521,215438,38435,6560,16377,51946,22317,15461,39209,26518,6963,83970,6795,57403,21813,37232,15295,13655,31326,23216,29362,35469,36046,7760,38042,21702,11571
2020-11-02,1005422,11348,24413,13726,6623,7207,27890,216215,38771,6590,16638,52201,22347,15557,39517,26624,6995,84218,6815,57886,21862,37344,15574,13690,31484,23296,29498,35511,36155,7792,38131,21768,11736
2020-11-03,1013696,11546,24566,13805,6628,7209,28333,218819,39185,6616,16988,52696,22433,15685,39856,26770,7040,84562,6839,58454,22015,37511,15837,13733,31686,23385,29695,35633,36281,7829,38240,21853,11968
2020-11-04,1021440,11726,24723,13897,6650,7212,28795,221199,39524,6650,17392,53167,22484,15794,40165,26939,7071,84835,6859,58980,22131,37645,16150,13769,31917,23488,29855,35737,36398,7859,38323,21926,12180
2020-11-05,1029105,11875,24840,13974,6657,7218,29220,223526,39872,6680,17691,53669,22549,15926,40449,27077,7104,85096,6885,59604,22222,37776,16466,13796,32159,23602,30052,35852,36530,7879,38432,21994,12433
2020-11-06,1036396,12060,24964,14044,6662,7222,29563,225708,40258,6704,17971,54145,22595,16010,40728,27183,7133,85339,6901,60431,22323,37929,16765,13827,32351,23672,30180,35935,36642,7913,38524,22076,12638
2020-11-07,1039898,12101,25026,14075,6670,7225,29735,226703,40465,6723,18036,54329,22623,16069,40826,27231,7150,85447,6914,60849,22395,38019,16952,13835,32486,23709,30246,35987,36702,7927,38569,22113,12761
2020-11-08,1042464,12152,25077,14101,6676,7226,29885,227137,40610,6735,18110,54507,22640,16143,40916,27283,7163,85562,6926,61135,22422,38072,17158,13852,32544,23742,30325,36016,36769,7945,38615,22156,12864
2020-11-09,1051365,12381,25228,14218,6687,7232,30258,229919,41018,6767,18467,55068,22718,16285,41269,27434,7219,85910,6943,61808,22568,38255,17465,13892,32869,23855,30510,36157,36941,7984,38754,22226,13060
2020-11-10,1060399,12550,25353,14304,6694,7239,30625,232839,41493,6797,18781,55685,22780,16434,41597,27599,7286,86221,6970,62493,22710,38420,17819,13934,33154,23956,30719,36273,37085,8033,38884,22343,13329
2020-11-11,1068962,12753,25518,14387,6707,7257,30972,235425,41934,6829,19083,56306,22849,16548,41926,27730,7332,86588,6986,63183,22834,38623,18205,13970,33405,24054,30927,36374,37203,8063,38989,22422,13580
2020-11-12,1077622,12979,25639,14484,6720,7279,31386,238192,42323,6839,19401,56870,22914,16665,42227,27877,7369,86894,6998,63836,22950,38827,18545,13992,33717,24137,31139,36503,37316,8101,39098,22572,13833
2020-11-13,1085364,13139,25737,14549,6739,7284,31694,240658,42675,6851,19698,57452,22957,16780,42529,28013,7411,87155,7018,64478,23048,38992,18836,14032,33955,24208,31317,36636,37445,8140,39188,22642,14108
2020-11-14,1089287,13184,25800,14579,6742,7287,31867,241831,42875,6855,19833,57746,22981,16836,42667,28061,7425,87265,7026,64872,23125,39104,19031,14047,34090,24252,31396,36695,37512,8172,39228,22690,14213
2020-11-15,1091913,13229,25860,14598,6748,7288,31971,242359,43002,6862,19876,57890,22996,16911,42790,28098,7438,87383,7031,65175,23199,39169,19264,14061,34182,24275,31453,36729,37573,8189,39269,22727,14318
2020-11-16,1095133,13296,25936,14629,6751,7292,32148,242939,43193,6868,20001,58135,23028,17004,42981,28169,7450,87531,7039,65446,23274,39254,19403,14074,34290,24306,31541,36772,37657,8218,39304,22761,14443
2020-11-17,1105061,13566,26151,14720,6763,7309,32519,246120,43579,6902,20391,58920,23091,17160,43356,28366,7504,87922,7060,66064,23400,39499,19749,14106,34581,24416,31808,36914,37878,8287,39445,22846,14669
2020-11-18,1114229,13825,26440,14847,6785,7325,32825,248890,43967,6937,20723,59612,23156,17288,43746,28514,7554,88345,7076,66594,23512,39678,20115,14150,34861,24507,32049,37028,38097,8355,39532,22962,14934
2020-11-19,1122812,14071,26711,14941,6790,7340,33121,251394,44266,6960,21025,60352,23202,17415,44089,28663,7601,88679,7093,67188,23615,39902,20434,14172,35144,24599,32299,37154,38267,8390,39634,23065,15236
2020-11-20,1131195,14281,26935,15030,6813,7356,33439,253811,44590,6974,21336,61098,23262,17544,44389,28766,7636,89014,7108,67798,23693,40072,20826,14219,35401,24700,32551,37289,38440,8434,39714,23183,15493
2020-11-21,1135199,14348,27063,15070,6815,7356,33573,255028,44783,6988,21400,61403,23289,17602,44545,28820,7654,89144,7113,68088,23758,40183,21049,14236,35515,24743,32662,37380,38522,8462,39754,23262,15591
2020-11-22,1137914,14405,27171,15100,6822,7360,33654,255570,44902,6995,21466,61589,23309,17680,44682,28872,7661,89295,7132,68264,23806,40259,21267,14252,35589,24762,32741,37442,38595,8480,39787,23323,15682
2020-11-23,1148056,14683,27513,15200,6846,7375,33868,258600,45214,7021,21842,62435,23417,17856,45166,29012,7727,89772,7156,68813,23928,40476,21783,14308,35855,24846,33146,37588,38770,8510,39931,23483,15916
2020-11-24,1158164,14953,27839,15305,6860,7381,34112,261770,45552,7044,22198,63377,23501,18012,45543,29195,7780,90214,7191,69333,24038,40704,22253,14365,36185,24951,33466,37735,38951,8538,40041,23590,16187
2020-11-25,1167464,15163,28173,15394,6886,7389,34335,264688,45864,7065,22438,64179,23561,18190,45978,29347,7844,90603,7210,69861,24140,40922,22659,14421,36461,25009,33794,37923,39093,8561,40134,23719,16460
2020-11-26,1176904,15335,28485,15499,6910,7401,34563,267728,46158,7088,22740,65061,23625,18368,46395,29504,7899,90993,7228,70433,24233,41131,23116,14472,36706,25085,34094,38054,39233,8599,40239,23834,16695
2020-11-27,1186002,15491,28753,15579,6922,7409,34732,270856,46484,7108,23030,65915,23732,18527,46736,29651,7929,91378,7249,70912,24303,41369,23520,14536,36939,25173,34339,38218,39392,8632,40364,23905,16919
2020-11-28,1190504,15535,28873,15627,6925,7412,34819,272473,46610,7124,23071,66269,23755,18581,46930,29722,7953,91520,7262,71226,24374,41531,23783,14551,37079,25208,34459,38314,39473,8653,40410,23960,17022
2020-11-29,1193343,15586,28984,15659,6926,7416,34889,273046,46733,7139,23144,66511,23775,18646,47057,29769,7983,91686,7269,71383,24403,41601,24030,14568,37156,25237,34562,38413,39540,8668,40461,23995,17108
2020-11-30,1203767,15786,29303,15778,6945,7438,35060,276844,47030,7162,23421,67301,23847,18821,47473,29954,8065,92173,7291,71918,24569,41842,24477,14625,37414,25330,34882,38603,39689,8717,40619,24091,17299
2020-12-01,1214714,15992,29705,15901,6960,7460,35235,280935,47363,7186,23685,68259,23927,18966,47923,30148,8149,92620,7311,72427,24702,42109,24900,14690,37669,25433,35177,38781,39823,8756,40708,24195,17619
2020-12-02,1225353,16178,30022,16013,6977,7478,35355,285226,47641,7213,23933,69098,23993,19141,48370,30342,8208,93065,7339,72847,24855,42390,25384,14749,37890,25504,35459,38983,39951,8804,40815,24305,17825
2020-12-03,1235613,16329,30310,16105,6993,7500,35465,289456,47953,7238,24132,69910,24063,19342,48771,30479,8278,93547,7367,73267,24995,42658,25816,14808,38103,25583,35731,39173,40091,8829,40898,24418,18005
2020-12-04,1245667,16448,30582,16212,7014,7524,35562,293980,48260,7252,24306,70612,24123,19514,49113,30629,8320,94022,7385,73684,25121,42907,26219,14854,38305,25677,35965,39322,40215,8871,40986,24492,18191
2020-12-05,1250868,16491,30735,16258,7020,7533,35613,296527,48380,7268,24321,70878,24168,19594,49266,30674,8341,94213,7397,73899,25209,43092,26505,14875,38408,25704,36089,39427,40269,8889,41023,24532,18270
2020-12-06,1253825,16545,30852,16279,7024,7536,35655,297337,48460,7275,24348,71076,24204,19697,49403,30724,8359,94413,7409,74029,25256,43173,26752,14893,38477,25716,36222,39522,40322,8898,41069,24575,18325
2020-12-07,1265924,16694,31205,16392,7043,7555,35763,302631,48734,7300,24538,71946,24307,19891,49820,30929,8429,95099,7433,74505,25423,43495,27159,14949,38660,25811,36606,39783,40478,8973,41190,24669,18514
2020-12-08,1278054,16843,31595,16514,7055,7579,35900,307792,49049,7317,24749,72837,24395,20098,50188,31109,8525,95771,7448,75094,25551,43748,27590,14992,38932,25888,36962,40082,40646,9017,41315,24771,18702
2020-12-09,1289546,16978,31917,16628,7075,7597,36033,312732,49331,7340,24906,73705,24473,20285,50576,31265,8605,96327,7475,75708,25702,44069,27998,15039,39123,25949,37309,40413,40782,9062,41428,24859,18857
2020-12-10,1301223,17096,32256,16772,7080,7621,36135,317707,49689,7360,25060,74628,24566,20508,50949,31437,8696,96899,7495,76290,25828,44347,28466,15078,39315,26029,37617,40692,40943,9118,41555,24948,19043
2020-12-11,1312727,17210,32576,16894,7110,7647,36214,322609,49977,7376,25201,75313,24648,20685,51334,31607,8751,97515,7516,76943,26015,44630,29026,15148,39540,26121,37953,40963,41114,9188,41650,25051,19202
2020-12-12,1318963,17234,32739,16969,7117,7650,36272,325506,50133,7394,25232,75656,24701,20806,51571,31685,8772,97784,7527,77281,26130,44817,29262,15170,39635,26158,38123,41142,41215,9218,41702,25101,19261
2020-12-13,1322195,17268,32879,16995,7122,7663,36312,326229,50227,7410,25255,75865,24748,20913,51714,31739,8794,98012,7534,77538,26163,44920,29491,15192,39704,26184,38241,41316,41300,9238,41750,25152,19327
2020-12-14,1335629,17387,33250,17155,7155,7694,36411,331832,50553,7434,25437,76855,24897,21145,52176,31980,8895,98711,7566,78212,26352,45239,29994,15261,39955,26299,38632,41599,41512,9339,41911,25325,19466
2020-12-15,1348837,17510,33626,17311,7174,7712,36510,337465,50893,7443,25607,77749,25010,21386,52553,32218,8993,99333,7594,78955,26517,45573,30405,15344,40223,26399,39062,41879,41752,9443,42068,25467,19663
2020-12-16,1361383,17606,33960,17453,7210,7743,36628,342856,51244,7475,25747,78504,25113,21579,52994,32421,9075,100036,7608,79527,26680,45951,30871,15400,40439,26489,39440,42178,41994,9543,42230,25594,19795
2020-12-17,1373347,17698,34286,17601,7225,7772,36729,348126,51590,7499,25880,79215,25230,21791,53401,32619,9146,100641,7626,80113,26860,46263,31297,15457,40648,26560,39779,42452,42184,9622,42355,25698,19984
2020-12-18,1384851,17801,34537,17724,7250,7794,36817,353609,51858,7517,26019,79886,25320,21996,53737,32790,9231,101188,7652,80609,27024,46583,31637,15509,40849,26650,40093,42727,42408,9715,42457,25790,20074
2020-12-19,1390804,17831,34670,17793,7253,7805,36862,356451,52014,7535,26038,80192,25344,22099,53884,32862,9268,101412,7663,80871,27161,46800,31835,15536,40948,26694,40295,42896,42527,9756,42516,25837,20156
2020-12-20,1394340,17859,34807,17821,7261,7813,36918,357257,52134,7551,26052,80476,25374,22206,54072,32922,9307,101658,7675,81098,27229,46970,32008,15561,41034,26725,40432,43055,42609,9799,42570,25870,20217
2020-12-21,1407993,17994,35204,17960,7282,7851,36996,363126,52474,7583,26194,81302,25488,22419,54567,33186,9423,102381,7711,81756,27458,47401,32404,15644,41318,26846,40791,43372,42880,9910,42749,25968,20355
2020-12-22,1421050,18108,35555,18113,7292,7875,37095,368625,52870,7610,26341,82154,25574,22621,54975,33415,9547,103119,7731,82424,27659,47812,32755,15724,41563,26938,41133,43708,43149,10010,42906,26092,20557
2020-12-23,1432809,18187,35815,18242,7322,7899,37197,373851,53181,7638,26463,82791,25663,22799,55322,33605,9665,103786,7752,83008,27909,48157,33129,15774,41824,27016,41452,44017,43375,10094,43063,26166,20647
2020-12-24,1442279,18234,35984,18361,7343,7913,37256,378161,53389,7669,26524,83220,25752,22949,55649,33762,9742,104427,7774,83559,28077,48490,33408,15816,41971,27083,41629,44284,43539,10170,43164,26249,20731
2020-12-25,1444760,18247,36074,18379,7347,7917,37292,378831,53442,7682,26531,83371,25772,23033,55809,33840,9774,104673,7786,83731,28132,48611,33522,15832,42017,27090,41705,44309,43584,10197,43209,26279,20742
2020-12-26,1450142,18283,36212,18467,7358,7927,37343,380697,53598,7711,26555,83676,25816,23124,56049,33915,9832,104950,7805,84046,28331,48847,33704,15892,42132,27128,41917,44503,43704,10246,43275,26326,20773
2020-12-27,1454155,18326,36335,18509,7363,7939,37375,381722,53743,7738,26577,83966,25847,23232,56293,34002,9903,105225,7825,84300,28411,49040,33900,15931,42238,27169,42083,44552,43804,10284,43342,26371,20810
2020-12-28,1468874,18456,36710,18699,7396,7958,37471,387878,54083,7779,26724,84850,26045,23448,56855,34338,10087,106050,7872,85018,28684,49547,34267,15996,42459,27279,42506,44939,44052,10400,43588,26483,20957
2020-12-29,1483434,18573,37053,18912,7409,7980,37565,393748,54458,7819,26899,85751,26204,23681,57401,34646,10285,106854,7912,85842,28940,50021,34662,16082,42736,27407,42878,45303,44361,10543,43798,26595,21116
2020-12-30,1496781,18680,37327,19131,7424,8009,37636,399121,54788,7850,27037,86590,26322,23923,57900,34927,10525,107604,7950,86628,29203,50508,34970,16171,42987,27510,43234,45596,44631,10660,43994,26698,21247
2020-12-31,1507772,18725,37513,19280,7442,8024,37682,403719,55052,7886,27125,87209,26436,24093,58266,35164,10686,108220,7980,87451,29385,50861,35306,16234,43188,27588,43479,45845,44851,10775,44144,26811,21352
2021-01-01,1510908,18745,37621,19318,7448,8034,37726,404467,55124,7907,27133,87386,26477,24194,58462,35235,10739,108545,7997,87587,29441,51023,35532,16258,43267,27619,43572,45880,44937,10814,44203,26848,21369
2021-01-02,1517390,18782,37747,19442,7454,8051,37775,406409,55328,7926,27154,87697,26526,24315,58769,35353,10959,108828,8021,88073,29680,51377,35782,16310,43422,27701,43762,46114,45069,10881,44338,26921,21424
2021-01-03,1522202,18831,37874,19492,7459,8064,37828,407513,55507,7968,27170,88005,26580,24464,59046,35466,11185,109096,8047,88432,29788,51613,36034,16359,43556,27754,43905,46175,45176,10940,44455,26965,21455
2021-01-04,1538930,18954,38241,19713,7496,8094,37949,413988,55955,8006,27339,88899,26760,24788,59745,35746,11427,109916,8127,89446,30126,52187,36709,16462,43873,27906,44370,46571,45511,11129,44752,27100,21645
2021-01-05,1556683,19086,38612,20019,7524,8136,38059,420801,56399,8045,27528,89968,26945,25104,60488,36079,11668,110848,8186,90634,30463,52814,37207,16616,44265,28056,44815,46969,45821,11297,45067,27279,21885
2021-01-06,1574015,19229,38936,20287,7555,8176,38180,427366,56827,8085,27672,91069,27129,25377,61321,36399,11952,111856,8246,91626,30806,53473,37833,16724,44684,28218,45144,47323,46210,11450,45366,27425,22071
2021-01-07,1591563,19383,39272,20565,7578,8232,38308,433938,57354,8152,27859,92029,27323,25763,62068,36665,12254,112965,8303,92642,31139,54039,38533,16845,45084,28393,45487,47695,46599,11600,45641,27571,22284
2021-01-08,1608728,19530,39563,20829,7620,8277,38410,440356,57810,8226,28014,93022,27524,26073,62936,36910,12569,113852,8367,93689,31463,54711,39171,16962,45542,28572,45792,48084,47008,11730,45934,27724,22458
2021-01-09,1617452,19587,39679,20938,7629,8298,38468,443930,57981,8270,28039,93456,27621,26243,63295,37006,12822,114107,8413,94157,31700,55183,39475,17022,45796,28671,45941,48297,47201,11810,46088,27792,22537
2021-01-10,1622585,19626,39780,21002,7635,8324,38509,445241,58124,8314,28067,93830,27704,26397,63598,37079,12899,114406,8453,94429,31810,55487,39723,17063,45968,28731,46098,48361,47356,11860,46264,27850,22597
2021-01-11,1641780,19848,40134,21271,7669,8391,38630,452273,58482,8386,28239,95090,28065,26713,64661,37404,13264,115521,8550,95371,32196,56181,40443,17178,46479,28937,46524,48813,47676,12038,46581,27970,22802
2021-01-12,1659894,20019,40424,21533,7692,8446,38755,458854,58965,8439,28458,96328,28397,26992,65507,37813,13579,116532,8642,96386,32450,56915,41143,17357,46919,29148,46795,49165,48076,12210,46887,28110,22958
2021-01-13,1676842,20171,40710,21757,7733,8492,38878,465478,59331,8503,28611,97496,28628,27324,66309,38154,13822,117387,8739,97227,32743,57547,41816,17475,47351,29330,47066,49486,48436,12359,47152,28213,23118
2021-01-14,1693772,20329,40969,21986,7763,8531,38968,471683,59740,8553,28778,98722,28886,27618,67081,38415,14238,118486,8827,98103,32996,58170,42511,17572,47790,29489,47373,49818,48754,12497,47508,28330,23288
2021-01-15,1709715,20491,41215,22188,7788,8573,39058,477651,60162,8608,28900,99862,29125,27850,67841,38640,14610,119355,8898,99135,33280,58756,43019,17676,48226,29685,47586,50138,49049,12635,47825,28479,23411
2021-01-16,1718126,20523,41308,22301,7796,8589,39117,480994,60338,8650,28936,100292,29219,27992,68151,38754,14906,119737,8963,99544,33458,59202,43355,17718,48499,29783,47752,50318,49233,12701,48010,28525,23462
2021-01-17,1723040,20557,41387,22374,7804,8615,39157,482127,60507,8686,28962,100601,29302,28109,68471,38867,14965,120096,9003,99856,33547,59457,43639,17759,48729,29850,47867,50361,49353,12766,48180,28581,23505
2021-01-18,1740738,20776,41701,22614,7835,8663,39312,488460,60950,8747,29108,101736,29603,28360,69329,39212,15310,121108,9086,100828,33811,60111,44302,17851,49261,30068,48285,50808,49716,12943,48504,28678,23662
2021-01-19,1758311,20991,41905,22902,7860,8696,39432,494557,61467,8823,29268,102850,29920,28609,70088,39523,15735,122148,9199,101941,34149,60744,44997,17965,49853,30255,48547,51176,50087,13079,48852,28831,23862
2021-01-20,1774540,21212,42110,23146,7894,8742,39559,500086,61837,8909,29406,103879,30218,28854,70860,39806,16270,123186,9307,102907,34395,61239,45675,18053,50420,30438,48790,51500,50415,13246,49153,29011,24017
2021-01-21,1790083,21424,42322,23369,7925,8773,39668,505272,62261,8981,29535,104880,30480,29097,71549,40072,16714,124203,9418,103816,34626,61775,46367,18169,50937,30623,49073,51842,50732,13369,49474,29140,24197
2021-01-22,1805126,21581,42524,23646,7969,8803,39759,510407,62644,9049,29660,105736,30691,29355,72190,40341,17183,125147,9517,104734,34837,62298,47024,18298,51435,30820,49311,52202,51082,13482,49796,29266,24339
2021-01-23,1812919,21630,42604,23775,7985,8812,39815,513206,62802,9077,29691,106170,30773,29474,72476,40455,17656,125486,9579,105150,34968,62657,47328,18382,51686,30892,49441,52442,51242,13542,49973,29333,24417
2021-01-24,1817348,21661,42668,23828,7996,8828,39850,514277,62923,9109,29711,106457,30843,29632,72787,40551,17703,125766,9617,105417,35070,62911,47548,18418,51859,30977,49516,52518,51356,13599,50110,29392,24450
2021-01-25,1833814,21918,42854,24116,8040,8870,39978,519605,63287,9167,29872,107463,31155,29911,73570,40867,18423,126770,9716,106313,35328,63451,48221,18561,52436,31185,49807,52949,51703,13714,50421,29534,24609
2021-01-26,1849468,22108,43089,24367,8070,8917,40095,524880,63724,9206,30018,108415,31382,30136,74269,41156,19018,127708,9809,107275,35592,63988,48910,18678,53010,31360,49984,53258,52016,13815,50731,29686,24798
2021-01-27,1863242,22261,43262,24583,8103,8961,40201,529473,64047,9267,30128,109161,31610,30406,74950,41359,19507,128613,9904,108125,35826,64473,49526,18764,53491,31535,50174,53528,52272,13952,50980,29836,24964
2021-01-28,1876180,22395,43444,24782,8126,9004,40300,533628,64418,9312,30230,110014,31876,30579,75525,41584,20001,129495,9983,108933,36045,64879,50095,18886,53908,31683,50355,53779,52545,14063,51211,29988,25114
2021-01-29,1887343,22521,43566,24954,8173,9057,40363,537352,64706,9376,30313,110785,32102,30766,76053,41752,20403,130191,10026,109540,36213,65277,50513,18994,54321,31822,50545,54003,52731,14153,51443,30104,25225
2021-01-30,1893210,22548,43625,25020,8180,9087,40407,539391,64824,9399,30324,111126,32172,30872,76255,41826,20837,130480,10065,109853,36341,65601,50747,19056,54526,31891,50636,54131,52836,14191,51548,30143,25272
2021-01-31,1896705,22587,43678,25062,8191,9111,40440,540201,64906,9415,30351,111428,32253,30980,76431,41900,20874,130782,10093,110019,36420,65800,50958,19080,54632,31949,50704,54178,52917,14232,51651,30182,25300
2021-02-01,1900979,22624,43743,25123,8195,9133,40484,541331,64996,9444,30359,111793,32327,31052,76645,42006,20910,130996,10117,110208,36547,66041,51157,19116,54826,31995,50785,54357,53024,14291,51765,30227,25362
2021-02-02,1913390,22797,43912,25364,8219,9169,40589,545546,65281,9508,30510,112622,32602,31214,77133,42203,21432,131841,10158,110755,36749,66481,51631,19203,55222,32133,50993,54607,53204,14412,52015,30393,25492
2021-02-03,1924288,22930,44054,25601,8247,9196,40682,548940,65524,9561,30637,113376,32769,31355,77592,42374,21874,132596,10220,111348,36960,66900,52108,19275,55560,32268,51166,54876,53399,14518,52242,30511,25629
2021-02-04,1934259,23057,44173,25793,8262,9205,40757,552168,65749,9605,30722,114113,32998,31483,77951,42524,22328,133262,10258,111852,37152,67252,52560,19366,55847,32384,51322,55101,53584,14635,52428,30608,25760
2021-02-05,1943616,23146,44277,25964,8278,9229,40824,555265,65971,9654,30796,114885,33171,31597,78284,42661,22755,133849,10301,112322,37349,67605,52961,19437,56073,32494,51499,55324,53747,14752,52586,30684,25876
2021-02-06,1948211,23169,44324,26036,8282,9236,40857,556898,66029,9678,30813,115232,33237,31659,78424,42740,23024,134052,10329,112516,37485,67844,53185,19459,56214,32549,51563,55443,53813,14814,52672,30722,25913
2021-02-07,1950795,23203,44370,26079,8285,9244,40883,557454,66079,9694,30832,115502,33281,31730,78547,42783,23068,134235,10348,112622,37546,68009,53325,19474,56292,32601,51600,55468,53885,14882,52754,30775,25945
2021-02-08,1961371,23344,44513,26281,8314,9264,40993,561078,66320,9748,30953,116261,33457,31872,78912,42915,23463,134873,10389,113117,37765,68460,53745,19547,56612,32771,51738,55718,54057,14983,52951,30905,26052
2021-02-09,1969899,23430,44617,26444,8331,9287,41077,563971,66543,9790,31036,116917,33590,31992,79229,43023,23593,135414,10432,113529,37934,68783,54141,19612,56815,32886,51883,55956,54237,15061,53143,31024,26179
